27,io.github.resilience4j:resilience4j-bom,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-bom/2.2.0,Yes
28,io.github.resilience4j:resilience4j-bulkhead,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-bulkhead/2.2.0,Yes
29,io.github.resilience4j:resilience4j-cache,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-cache/2.2.0,Yes
30,io.github.resilience4j:resilience4j-circuitbreaker,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-circuitbreaker/2.2.0,Yes
31,io.github.resilience4j:resilience4j-circularbuffer,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-circularbuffer/2.2.0,Yes
32,io.github.resilience4j:resilience4j-commons-configuration,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-commons-configuration/2.2.0,Yes
33,io.github.resilience4j:resilience4j-consumer,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-consumer/2.2.0,Yes
34,io.github.resilience4j:resilience4j-core,Yes,https://github.com/resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,Yes,https://central.sonatype.com/artifact/io.github.resilience4j/resilience4j-core/2.2.0,Yes
35,com.loopj.android:android-async-http,Yes,https://github.com/android-async-http/android-async-http,https://github.com/android-async-http/android-async-http,Yes,https://central.sonatype.com/artifact/com.loopj.android/android-async-http/1.4.11,Yes
36,me.leolin:ShortcutBadger,Yes,https://github.com/leolin310148/shortcutbadger,https://github.com/leolin310148/shortcutbadger,Yes,https://central.sonatype.com/artifact/me.leolin/ShortcutBadger/1.1.22,Yes
37,me.leolin:Shortcutbadger,Yes,https://github.com/leolin310148/shortcutbadger,https://github.com/leolin310148/shortcutbadger,Yes,https://central.sonatype.com/artifact/me.leolin/Shortcutbadger/1.1.20,Yes
38,me.leolin:shortcutbadger,Yes,https://github.com/leolin310148/shortcutbadger,https://github.com/leolin310148/shortcutbadger,Yes,https://central.sonatype.com/artifact/me.leolin/shortcutbadger/1.1.20,Yes
39,io.reactivex.rxjava2:rxjava,Yes,https://github.com/ReactiveX/RxJava,scm:git:git@github.com:ReactiveX/RxJava.git,Yes,https://central.sonatype.com/artifact/io.reactivex.rxjava2/rxjava/2.2.21,Yes
40,io.reactivex.rxjava3:rxjava,Yes,https://github.com/reactivex/rxjava,https://github.com/reactivex/rxjava,Yes,https://central.sonatype.com/artifact/io.reactivex.rxjava3/rxjava/3.1.8,Yes
41,io.reactivex:rxjava,Yes,https://github.com/reactivex/rxjava,https://github.com/reactivex/rxjava,Yes,https://central.sonatype.com/artifact/io.reactivex/rxjava/1.3.8,Yes
42,,,,,,,
43,com.koushikdutta.androidasync:AndroidAsync,Yes,https://github.com/koush/androidasync,https://github.com/koush/androidasync,Yes,https://central.sonatype.com/artifact/com.koushikdutta.androidasync/AndroidAsync/1.0.0,Yes
44,com.koushikdutta.async:androidasync,Yes,https://github.com/koush/androidasync,https://github.com/koush/androidasync,Yes,https://central.sonatype.com/artifact/com.koushikdutta.async/androidasync/3.1.0,Yes
45,com.koushikdutta.async:androidasync-kotlin,Yes,https://github.com/koush/androidasync,https://github.com/koush/androidasync,Yes,https://central.sonatype.com/artifact/com.koushikdutta.async/androidasync-kotlin/3.0.9,Yes
46,com.koushikdutta.async:androidasyncstetho,Yes,https://github.com/koush/androidasync,https://github.com/koush/androidasync,Yes,https://central.sonatype.com/artifact/com.koushikdutta.async/androidasyncstetho/2.0.8,Yes
47,com.github.lecho:hellocharts-library,Yes,https://github.com/lecho/hellocharts-android,https://github.com/lecho/hellocharts-android,Yes,https://central.sonatype.com/artifact/com.github.lecho/hellocharts-library/1.5.8,Yes
48,com.alippo.chatwoot:openapi-java-client,Yes,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,Yes,https://central.sonatype.com/artifact/com.alippo.chatwoot/openapi-java-client/1.0.4,Yes
49,com.aylien.newsapi:client,Yes,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,Yes,https://central.sonatype.com/artifact/com.aylien.newsapi/client/3.0.1,Yes
50,com.circle:circle,Yes,https://github.com/circlefin/circle-java-sdk,https://github.com/openapitools/openapi-generator,No,https://central.sonatype.com/artifact/com.circle/circle/0.1.0-beta.10,Yes
51,com.delphix:dct-api,N/A,Doesn't exist,Doesn't Exist,N/A,https://central.sonatype.com/artifact/com.delphix/dct-api/9.0.0-rc3,Yes
52,com.emnify.sdk:emnify-api,Yes,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,Yes,https://central.sonatype.com/artifact/com.emnify.sdk/emnify-api/1.0.0,Yes
53,com.finbourne:drive-sdk-preview,Yes,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,Yes,https://central.sonatype.com/artifact/com.finbourne/drive-sdk-preview/0.1.528,Yes
54,com.finbourne:lusid-sdk,No,https://github.com/finbourne/lusid-sdk-java,https://github.com/finbourne/lusid-sdk-java,Yes,https://central.sonatype.com/artifact/com.finbourne/lusid-sdk/2.0.507,Yes
55,com.finbourne:lusid-sdk-preview,No,https://github.com/finbourne/lusid-sdk-java,https://github.com/finbourne/lusid-sdk-java,Yes,https://central.sonatype.com/artifact/com.finbourne/lusid-sdk-preview/1.3.214,Yes
56,com.finbourne:notifications-sdk-preview,No,https://github.com/finbourne/lusid-sdk-java,https://github.com/openapitools/openapi-generator,No,https://central.sonatype.com/artifact/com.finbourne/notifications-sdk-preview/0.1.748,Yes
57,com.github.GBSEcom:first-data-gateway,Yes,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,Yes,https://central.sonatype.com/artifact/com.github.GBSEcom/first-data-gateway/1.15.0,Yes
58,com.sothree.slidinguppanel:library,Yes,https://github.com/umano/androidslidinguppanel,https://github.com/umano/androidslidinguppanel,Yes,https://central.sonatype.com/artifact/com.sothree.slidinguppanel/library/3.4.0,Yes
59,com.redis.testcontainers:cassandra,Yes,https://github.com/testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/cassandra/1.15.3,Yes
60,com.redis.testcontainers:clickhouse,Yes,https://github.com/testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/clickhouse/1.15.3,Yes
61,com.redis.testcontainers:cockroachdb,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/cockroachdb/1.15.3,Yes
62,com.redis.testcontainers:couchbase,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/couchbase/1.15.3,Yes
63,com.redis.testcontainers:database-commons,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/database-commons/1.15.3,Yes
64,com.redis.testcontainers:db2,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/db2/1.15.3,Yes
65,com.redis.testcontainers:dynalite,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/dynalite/1.15.3,Yes
66,com.redis.testcontainers:elasticsearch,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/elasticsearch/1.15.3,Yes
67,com.redis.testcontainers:gcloud,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/gcloud/1.15.3,Yes
68,com.redis.testcontainers:influxdb,Yes,https://github.com/testcontainers/testcontainers-java/issues,https://github.com/testcontainers/testcontainers-java/issues,Yes,https://central.sonatype.com/artifact/com.redis.testcontainers/influxdb/1.15.3,Yes
69,org.hswebframework.web:hsweb-access-logging-aop,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-access-logging-aop/4.0.16,Yes
70,org.hswebframework.web:hsweb-access-logging-api,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-access-logging-api/4.0.16,Yes
71,org.hswebframework.web:hsweb-authorization,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization/4.0.16,Yes
72,org.hswebframework.web:hsweb-authorization-api,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-api/4.0.16,Yes
73,org.hswebframework.web:hsweb-authorization-basic,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-basic/4.0.16,Yes
74,org.hswebframework.web:hsweb-authorization-jwt,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-jwt/3.0.11,Yes
75,org.hswebframework.web:hsweb-authorization-oauth2,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-oauth2/4.0.16,Yes
76,org.hswebframework.web:hsweb-authorization-oauth2-auth-server,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-oauth2-auth-server/3.0.11,Yes
77,org.hswebframework.web:hsweb-authorization-oauth2-client,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-oauth2-client/3.0.11,Yes
78,org.hswebframework.web:hsweb-authorization-oauth2-core,Yes,https://github.com/hs-web/hsweb-framework,https://github.com/hs-web/hsweb-framework,Yes,https://central.sonatype.com/artifact/org.hswebframework.web/hsweb-authorization-oauth2-core/3.0.11,Yes
79,ai.djl.spring:djl-spring-boot-starter-autoconfigure,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-autoconfigure/0.26,Yes
80,ai.djl.spring:djl-spring-boot-starter-mxnet-auto,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-mxnet-auto/0.26,Yes
81,ai.djl.spring:djl-spring-boot-starter-mxnet-linux-x86_64,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-mxnet-linux-x86_64/0.26,Yes
82,ai.djl.spring:djl-spring-boot-starter-mxnet-osx-x86_64,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-mxnet-osx-x86_64/0.26,Yes
83,ai.djl.spring:djl-spring-boot-starter-mxnet-win-x86_64,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-mxnet-win-x86_64/0.2,Yes
84,ai.djl.spring:djl-spring-boot-starter-parent,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-parent/0.26,Yes
85,ai.djl.spring:djl-spring-boot-starter-pytorch-auto,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-pytorch-auto/0.26,Yes
86,ai.djl.spring:djl-spring-boot-starter-tensorflow-auto,Yes,https://github.com/spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,Yes,https://central.sonatype.com/artifact/ai.djl.spring/djl-spring-boot-starter-tensorflow-auto/0.26,Yes
87,ai.ylyue:yue-library,N/A,https://gitee.com/yl-yue/yue-library,https://gitee.com/yl-yue/yue-library,Yes,https://central.sonatype.com/artifact/ai.ylyue/yue-library/2.1.0,Yes
88,ai.ylyue:yue-library-base,N/A,https://gitee.com/yl-yue/yue-library,https://gitee.com/yl-yue/yue-library,Yes,https://central.sonatype.com/artifact/ai.ylyue/yue-library-base/2.1.0,Yes
89,jp.co.bizreach:elasticsearch,Yes,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,Yes,https://central.sonatype.com/artifact/jp.co.bizreach/elasticsearch/2.3.5.1,Yes
90,jp.co.bizreach:elasticsearch-parent,Yes,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,Yes,https://central.sonatype.com/artifact/jp.co.bizreach/elasticsearch-parent/2.3.5.1,Yes
91,org.elasticsearch.client:elasticsearch-rest-client,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/elasticsearch-rest-client/8.12.2,Yes
92,org.elasticsearch.client:elasticsearch-rest-client-sniffer,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/elasticsearch-rest-client-sniffer/8.12.2,Yes
93,org.elasticsearch.client:elasticsearch-rest-high-level-client,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/elasticsearch-rest-high-level-client/8.0.0-alpha2,Yes
94,org.elasticsearch.client:rest,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/rest/6.0.0-alpha2,Yes
95,org.elasticsearch.client:sniffer,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/sniffer/6.0.0-alpha2,Yes
96,org.elasticsearch.client:transport,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/transport/7.17.18,Yes
97,org.elasticsearch.client:x-pack-transport,Yes,https://github.com/elastic/elasticsearch,git@github.com:elastic/elasticsearch.git,Yes,https://central.sonatype.com/artifact/org.elasticsearch.client/x-pack-transport/7.17.18,Yes
98,org.elasticsearch.distribution.deb:elasticsearch,Yes,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,Yes,https://central.sonatype.com/artifact/org.elasticsearch.distribution.deb/elasticsearch/5.0.0-alpha5,Yes
99,io.github.wybosys:dubbo-compiler,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/io.github.wybosys/dubbo-compiler/0.0.1,Yes
100,org.apache.dubbo.extensions:dubbo-extensions-dependencies-bom,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo.extensions/dubbo-extensions-dependencies-bom/1.0.4,Yes
101,org.apache.dubbo.extensions:dubbo-mock-admin,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo.extensions/dubbo-mock-admin/3.0.0,Yes
102,org.apache.dubbo.extensions:dubbo-mock-api,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo.extensions/dubbo-mock-api/3.0.0,Yes
103,org.apache.dubbo.extensions:dubbo-mock-extensions,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo.extensions/dubbo-mock-extensions/3.0.0,Yes
104,org.apache.dubbo:dubbo,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo/dubbo/3.3.0-beta.1,Yes
105,org.apache.dubbo:dubbo-all-shaded,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo/dubbo-all-shaded/3.3.0-beta.1,Yes
106,org.apache.dubbo:dubbo-api-docs,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo/dubbo-api-docs/2.7.8.3,Yes
107,org.apache.dubbo:dubbo-api-docs-annotations,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo/dubbo-api-docs-annotations/2.7.8.3,Yes
108,org.apache.dubbo:dubbo-api-docs-core,Yes,https://github.com/apache/dubbo,https://github.com/apache/dubbo,Yes,https://central.sonatype.com/artifact/org.apache.dubbo/dubbo-api-docs-core/2.7.8.3,Yes
109,io.github.skylot:jadx-core,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-core/1.4.7,Yes
110,io.github.skylot:jadx-dex-input,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-dex-input/1.4.7,Yes
111,io.github.skylot:jadx-java-convert,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-java-convert/1.4.7,Yes
112,io.github.skylot:jadx-java-input,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-java-input/1.4.7,Yes
113,io.github.skylot:jadx-plugins-api,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-plugins-api/1.4.7,Yes
114,io.github.skylot:jadx-raung-input,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-raung-input/1.4.7,Yes
115,io.github.skylot:jadx-smali-input,Yes,https://github.com/skylot/jadx,https://github.com/skylot/jadx,Yes,https://central.sonatype.com/artifact/io.github.skylot/jadx-smali-input/1.4.7,Yes
116,com.airbnb.android:lottie,Yes,https://github.com/airbnb/lottie-android,https://github.com/airbnb/lottie-android,Yes,https://central.sonatype.com/artifact/com.airbnb.android/lottie/6.4.0,Yes
117,com.airbnb.android:lottie-compose,Yes,https://github.com/airbnb/lottie-android,N/A,No,https://central.sonatype.com/artifact/com.airbnb.android/lottie-compose/6.4.0,Yes
118,com.taobao.arthas:arthas-agent,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-agent/3.7.2,Yes
119,com.taobao.arthas:arthas-agent-attach,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-agent-attach/3.7.2,Yes
120,com.taobao.arthas:arthas-all,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-all/3.7.2,Yes
121,com.taobao.arthas:arthas-boot,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-boot/3.7.2,Yes
122,com.taobao.arthas:arthas-bytekit,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-bytekit/3.4.3,Yes
123,com.taobao.arthas:arthas-client,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-client/3.7.2,Yes
124,com.taobao.arthas:arthas-common,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-common/3.7.2,Yes
125,com.taobao.arthas:arthas-core,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-core/3.7.2,Yes
126,com.taobao.arthas:arthas-demo,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-demo/3.5.0,Yes
127,com.taobao.arthas:arthas-memorycompiler,Yes,https://github.com/alibaba/arthas,https://github.com/alibaba/arthas,Yes,https://central.sonatype.com/artifact/com.taobao.arthas/arthas-memorycompiler/3.7.2,Yes
128,com.blankj:utilcode,Yes,https://github.com/blankj/androidutilcode,https://github.com/blankj/androidutilcode,Yes,https://central.sonatype.com/artifact/com.blankj/utilcode/1.30.7,Yes
129,com.blankj:utilcodex,Yes,https://github.com/blankj/androidutilcode,https://github.com/blankj/androidutilcode,Yes,https://central.sonatype.com/artifact/com.blankj/utilcodex/1.31.1,Yes
130,com.luhuiguo.netty:netty-handler,Yes,https://github.com/netty/netty,https://github.com/netty/netty,Yes,https://central.sonatype.com/artifact/com.luhuiguo.netty/netty-handler/4.1.63.GM,Yes
